,id,slot,upgrade_current,primary,inate,sub1,sub2,sub3,sub4,rarity,nb_stars,type,grind,effi_stats,effi_real
661,27276570992,3,12, DEF, % HP, % Dmg crit, VIT, % Accuracy, % DEF,Héroïque,6,Energy,0.0,57.99,52.54
662,41022942773,3,9, DEF, % Res, % DEF, % Tx. crit, VIT,,Héroïque,6,Nemesis,0.0,57.98,52.53
663,36333336427,6,9, ATK, HP, VIT, DEF, % Tx. crit,,Héroïque,6,Despair,0.0,57.96,52.5
664,30915832343,1,12, ATK,, % Dmg crit, % Res, % Accuracy, % HP,Legend,6,Violent,0.0,57.86,52.42
665,28427742652,4,15, % Dmg crit, % Res, % Tx. crit, % Accuracy, % ATK, ATK,Rare,6,Proctection,50.0,54.79,52.39
666,39049947350,1,9, ATK, HP, % Tx. crit, % ATK, % Res,,Héroïque,6,Will,0.0,57.8,52.36
667,41050569541,4,9, % HP, % Tx. crit, % Res, VIT, % Dmg crit,,Héroïque,6,Will,0.0,57.79,52.36
668,39260061638,6,9, % HP, % Tx. crit, % DEF, % Res, VIT,,Héroïque,6,Gardian,0.0,57.77,52.33
669,29123622132,5,12, HP,, % Tx. crit, % ATK, % Dmg crit, % DEF,Héroïque,6,Proctection,0.0,57.74,52.31
670,37502271307,3,9, DEF,, % HP, % Accuracy, VIT,,Héroïque,6,Revenge,0.0,57.74,52.31
671,37632252397,6,9, % ATK, ATK, VIT, % Dmg crit, DEF,,Héroïque,6,Focus,60.0,59.6,52.31
672,28861129549,3,9, DEF, % Tx. crit, % Res, % Accuracy, % DEF,,Héroïque,6,Endurance,0.0,57.73,52.3
673,28303801549,4,12, % ATK,, % Tx. crit, VIT, % Accuracy, ATK,Rare,6,Proctection,0.0,57.72,52.28
674,28584065699,2,15, VIT,, % Dmg crit, % Tx. crit, % HP, ATK,Rare,6,Revenge,58.33,48.06,52.25
675,38895079818,6,9, DEF, % ATK, HP, % HP, VIT,,Héroïque,6,Rage,80.0,58.32,52.23
676,37563391778,3,9, DEF, % HP, % Tx. crit, % Dmg crit, VIT,,Héroïque,6,Proctection,0.0,57.64,52.22
677,39130265700,3,9, DEF, % Dmg crit, % Res, % Accuracy, VIT,,Héroïque,6,Revenge,0.0,57.64,52.21
678,38959540822,6,12, % Res,, VIT, % DEF, HP, ATK,Héroïque,6,Will,0.0,57.6,52.18
679,42467705118,3,9, DEF, % DEF, % HP, % Accuracy, VIT,,Héroïque,6,Violent,0.0,57.58,52.16
680,36661351218,2,15, VIT,, % DEF, % Accuracy, % Tx. crit, % Dmg crit,Héroïque,6,Fatale,0.0,57.53,52.12
681,40940637281,2,9, % ATK, % HP, VIT, % Res, % DEF,,Héroïque,6,Will,0.0,57.49,52.08
682,38912996129,1,9, ATK, % Tx. crit, % HP, VIT, % ATK,,Héroïque,6,Nemesis,0.0,57.47,52.06
683,38987807771,4,15, % Dmg crit,, VIT, % Accuracy, % DEF, ATK,Héroïque,6,Rage,0.0,57.46,52.05
684,38900798497,3,9, DEF,, % Accuracy, VIT, % HP,,Héroïque,6,Vampire,0.0,57.45,52.04
685,38896054727,1,9, ATK, % Dmg crit, % ATK, % Tx. crit, VIT,,Héroïque,6,Nemesis,0.0,57.43,52.02
686,39235424248,3,9, DEF, % Tx. crit, % DEF, % Res, VIT,,Héroïque,6,Proctection,0.0,57.39,51.99
687,37987310090,4,9, % DEF, ATK, VIT, % Res, % ATK,,Héroïque,6,Revenge,0.0,57.37,51.97
688,40658667688,5,9, HP, % HP, DEF, VIT, % Accuracy,,Héroïque,6,Will,0.0,57.36,51.96
689,40742059813,5,9, HP,, % Tx. crit, VIT, % HP,,Héroïque,6,Destruction,0.0,57.32,51.93
690,26682210839,5,15, HP,, % ATK, % Accuracy, DEF, % Res,Rare,6,Fatale,0.0,57.23,51.84
691,27323708549,5,12, HP,, % HP, VIT, ATK, % Tx. crit,Héroïque,6,Swift,0.0,57.22,51.83
692,37598792885,5,9, HP, % Accuracy, DEF, % DEF, VIT,,Héroïque,6,Gardian,0.0,57.2,51.82
693,27163643750,2,15, % HP,, % Accuracy, % ATK, % Res, % Tx. crit,Héroïque,6,Energy,0.0,57.11,51.74
694,27933808940,2,15, VIT,, HP, % ATK, % DEF, % HP,Rare,6,Violent,48.27,47.96,51.72
695,38766851330,6,9, % ATK,, HP, % HP, % Accuracy, % Tx. crit,Legend,6,Tolerance,0.0,57.08,51.71
696,27164669746,2,12, % HP,, % ATK, % Res, % Tx. crit, VIT,Héroïque,6,Lame,0.0,57.07,51.7
697,40740911630,1,9, ATK,, VIT, % Accuracy, % Res,,Héroïque,6,Vampire,0.0,56.98,51.62
698,41692830308,2,9, VIT,, DEF, % HP, % ATK,,Héroïque,6,Endurance,0.0,56.98,51.62
699,36466944871,5,9, HP, % Res, % Dmg crit, % ATK, % DEF,,Héroïque,6,Energy,0.0,56.95,51.59
700,36357632317,1,9, ATK, HP, % HP, % Dmg crit, % Tx. crit,,Héroïque,6,Lame,0.0,56.89,51.54
701,28273195340,3,15, DEF, VIT, % Accuracy, % Tx. crit, % Dmg crit, % HP,Héroïque,6,Violent,30.0,55.87,51.53
702,42061647455,2,9, % ATK, % HP, HP, % Tx. crit, VIT,,Héroïque,6,Proctection,0.0,56.85,51.5
703,40782372891,1,9, ATK, % Dmg crit, % Tx. crit, % HP, VIT,,Héroïque,6,Destruction,0.0,56.79,51.45
704,42018498295,3,6, DEF, % Accuracy, % Tx. crit, VIT, % Res, % Dmg crit,Legend,6,Swift,0.0,56.77,51.43
705,38974439236,1,9, ATK, VIT, % Tx. crit, % ATK, % Dmg crit,,Héroïque,6,Vampire,0.0,56.76,51.42
706,40337305519,1,9, ATK,, % ATK, VIT, % Dmg crit,,Héroïque,6,Vampire,0.0,56.71,51.38
707,40331808496,5,9, HP,, VIT, % ATK, % DEF,,Héroïque,6,Endurance,0.0,56.69,51.35
708,41993669969,5,9, HP,, % Dmg crit, % HP, % ATK,,Héroïque,6,Focus,0.0,56.66,51.33
709,38960411091,2,9, % HP, % Tx. crit, DEF, % Res, % DEF,,Héroïque,6,Will,0.0,56.65,51.32
710,42242791578,3,9, DEF,, VIT, % Res, % HP,,Héroïque,6,Revenge,0.0,56.65,51.32
711,31182658515,2,15, % ATK,, % DEF, % Tx. crit, % Res, ATK,Héroïque,5,Violent,0.0,56.64,51.31
712,41228690426,5,9, HP,, % HP, ATK, % Tx. crit, VIT,Legend,6,Proctection,0.0,56.64,51.31
713,36287937749,1,12, ATK, % HP, VIT, % Accuracy, % Res, % Tx. crit,Rare,6,Swift,0.0,56.61,51.28
714,38974302288,4,9, % Dmg crit, VIT, % ATK, % DEF, % Accuracy,,Héroïque,6,Destruction,0.0,56.59,51.26
715,41917078168,4,6, % ATK, % Dmg crit, % Tx. crit, % DEF, DEF, % Accuracy,Legend,6,Fatale,0.0,56.58,51.26
716,38997883408,6,9, % HP, % ATK, % Dmg crit, % DEF, VIT,,Héroïque,6,Nemesis,0.0,56.58,51.25
717,40343588535,5,9, HP, ATK, % Res, VIT, % DEF,,Héroïque,6,Gardian,0.0,56.55,51.23
718,28285625606,4,12, % DEF,, VIT, % HP, % Accuracy, HP,Héroïque,5,Violent,0.0,56.5,51.19
719,38973910641,1,9, ATK, % Res, % Tx. crit, VIT, % ATK,,Héroïque,6,Nemesis,0.0,56.49,51.18
720,40315442772,6,9, % ATK, % DEF, VIT, DEF, % Accuracy,,Héroïque,6,Focus,0.0,56.41,51.1
721,37707297492,3,9, DEF,, VIT, % Tx. crit, % Res,,Héroïque,6,Focus,0.0,56.39,51.09
722,27930371147,1,15, ATK,, % Tx. crit, % ATK, % HP, % Accuracy,Héroïque,6,Fatale,50.0,56.82,51.08
723,40777439224,1,6, ATK, % Tx. crit, % ATK, % HP, HP, % Res,Legend,6,Vampire,0.0,56.33,51.03
724,40809017905,1,9, ATK, % Accuracy, % ATK, VIT, % HP,,Héroïque,6,Vampire,0.0,56.33,51.03
725,39251716633,2,9, % ATK, % Res, % HP, % Tx. crit, VIT,,Héroïque,6,Focus,0.0,56.3,51.0
726,40600484970,4,15, % HP,, % DEF, % Tx. crit, VIT, ATK,Héroïque,6,Revenge,0.0,56.28,50.98
727,36795841253,5,9, HP,, % DEF, % ATK, VIT,,Héroïque,6,Despair,0.0,56.27,50.97
728,39045628367,6,9, % HP,, % Dmg crit, % Accuracy, VIT,,Héroïque,6,Destruction,0.0,56.22,50.93
729,38962372766,2,9, % DEF, % ATK, % Tx. crit, % HP, % Dmg crit,,Héroïque,6,Vampire,0.0,56.18,50.89
730,38953852813,1,9, ATK,, % ATK, HP, % Tx. crit,,Héroïque,6,Will,0.0,56.11,50.83
731,39131578939,1,9, ATK, % Res, HP, VIT, % Accuracy,,Héroïque,6,Gardian,0.0,56.1,50.82
732,39280186647,3,9, DEF,, % Res, % Accuracy, % DEF,,Héroïque,6,Focus,0.0,56.1,50.82
733,40585745196,5,9, HP,, % DEF, % Res, % Accuracy,,Héroïque,6,Focus,0.0,56.1,50.82
734,37026124355,5,9, HP,, % Tx. crit, VIT, DEF,,Héroïque,6,Determination,80.0,56.15,50.78
735,28280140158,1,12, ATK,, % Accuracy, % Tx. crit, % HP, HP,Héroïque,6,Violent,0.0,56.04,50.77
736,39068405022,1,9, ATK,, % Accuracy, % Dmg crit, % ATK, VIT,Legend,6,Will,0.0,55.97,50.7
737,40315095809,5,6, HP, % Res, % Dmg crit, % Accuracy, VIT, % DEF,Legend,6,Focus,0.0,55.91,50.65
738,36160321303,4,12, % HP,, % DEF, % Accuracy, % Res, ATK,Héroïque,6,Gardian,0.0,55.9,50.64
739,37268525859,2,15, VIT, % Res, % Accuracy, % HP, ATK, DEF,Héroïque,6,Nemesis,40.0,57.92,50.63
740,39045797197,4,9, ATK, % ATK, VIT, % Accuracy, % Res,,Héroïque,6,Will,60.0,57.46,50.63
741,27418614437,6,15, % Accuracy,, VIT, % Res, % DEF, DEF,Rare,6,Swift,0.0,55.86,50.61
742,28096367774,6,15, % DEF, % HP, DEF, VIT, % Accuracy, % Dmg crit,Héroïque,5,Violent,0.0,55.77,50.52
743,28310251925,1,12, ATK, % Accuracy, VIT, % HP, % ATK, % Dmg crit,Rare,5,Violent,0.0,55.72,50.48
744,40325666997,5,9, HP, % Tx. crit, ATK, % Accuracy, VIT,,Héroïque,6,Revenge,0.0,55.67,50.43
745,39130198762,4,9, % Dmg crit, ATK, % ATK, % DEF, % HP,,Héroïque,6,Violent,0.0,55.61,50.38
746,29618106712,3,9, DEF,, % Tx. crit, % Accuracy, VIT, % HP,Legend,6,Lame,0.0,55.59,50.36
747,37826116038,1,9, ATK, % Accuracy, % Dmg crit, % HP, % ATK,,Héroïque,6,Violent,0.0,55.58,50.35
748,42077380167,3,9, DEF,, % DEF, % Tx. crit, VIT,,Héroïque,6,Gardian,0.0,55.55,50.33
749,38907103527,1,9, ATK,, % Tx. crit, % HP, VIT,,Héroïque,6,Rage,0.0,55.55,50.33
750,38689350042,4,9, % DEF,, VIT, ATK, % Res,,Héroïque,6,Vampire,60.0,55.97,50.31
751,27205586778,6,15, % ATK,, % Res, VIT, % Tx. crit, % DEF,Héroïque,5,Lame,0.0,55.54,50.31
752,38967352157,3,9, DEF,, % HP, % Dmg crit, % DEF,,Héroïque,6,Revenge,0.0,55.54,50.31
753,39266690088,3,9, DEF,, % DEF, VIT, % HP,,Héroïque,6,Despair,0.0,55.51,50.29
754,41064968739,1,9, ATK,, % ATK, % Tx. crit, % HP,,Héroïque,6,Proctection,0.0,55.51,50.29
755,27199750921,3,12, DEF,, % Accuracy, % HP, % Dmg crit, % DEF,Héroïque,6,Swift,0.0,55.5,50.28
756,40348887392,6,15, % HP,, % Res, VIT, % ATK, % Dmg crit,Héroïque,6,Violent,40.0,55.21,50.27
757,37598851563,3,9, DEF,, % Dmg crit, % Tx. crit, HP,,Héroïque,6,Violent,0.0,55.49,50.27
758,38881035308,4,9, % DEF, % Dmg crit, HP, % Tx. crit, VIT,,Héroïque,6,Will,0.0,55.45,50.24
759,39273574417,2,9, % DEF,, VIT, ATK, % Tx. crit,,Héroïque,6,Gardian,0.0,55.44,50.22
760,28452661619,3,9, DEF, % Tx. crit, % Dmg crit, % Accuracy, VIT,,Héroïque,6,Gardian,0.0,55.39,50.18
761,31594835582,5,9, HP,, % HP, % Accuracy, % DEF,,Héroïque,6,Will,30.0,61.32,50.16
762,38962322173,2,9, % ATK,, % DEF, % Tx. crit, % Accuracy,,Héroïque,6,Destruction,0.0,55.34,50.13
763,38914147939,4,9, % Dmg crit, HP, VIT, % Res, % Tx. crit,,Héroïque,6,Vampire,0.0,55.29,50.09
764,39364406830,2,9, VIT,, % Dmg crit, % Tx. crit, % DEF,,Héroïque,6,Endurance,0.0,55.26,50.06
765,26682210836,2,15, VIT,, % HP, % Tx. crit, % Accuracy, % DEF,Rare,6,Energy,40.0,54.96,50.05
766,29517338683,1,9, ATK, % ATK, % HP, % Dmg crit, % Tx. crit,,Héroïque,6,Lame,0.0,55.17,49.98
767,37277568336,1,9, ATK, % Res, % Dmg crit, % Tx. crit, % ATK,,Héroïque,6,Will,0.0,55.16,49.97
768,38961662923,2,9, VIT, DEF, % Accuracy, % Res, % HP,,Héroïque,6,Destruction,0.0,55.06,49.88
769,38914554342,6,9, % ATK, % Accuracy, % Tx. crit, % Dmg crit, VIT,,Héroïque,6,Will,0.0,54.96,49.79
770,39170410224,6,9, % HP, ATK, % Accuracy, % DEF, HP,,Héroïque,6,Violent,0.0,54.95,49.78
771,36300710712,6,9, % DEF, HP, VIT, DEF, % ATK,,Héroïque,6,Swift,0.0,54.85,49.69
772,39156847592,5,9, HP,, % HP, % Tx. crit, VIT,,Héroïque,6,Revenge,0.0,54.84,49.68
773,38965846898,1,9, ATK,, % Accuracy, % ATK, % HP,,Héroïque,6,Will,0.0,54.79,49.64
774,40777990335,5,9, HP,, % Res, % ATK, % DEF,,Héroïque,6,Will,0.0,54.79,49.64
775,31132495348,5,15, HP, ATK, VIT, % DEF, % Res, % Dmg crit,Rare,6,Combat,0.0,54.77,49.62
776,36677786966,4,9, % Dmg crit, DEF, VIT, % HP, % ATK,,Héroïque,6,Energy,0.0,54.71,49.56
777,27140818901,6,15, % HP,, % Accuracy, DEF, % Dmg crit, VIT,Rare,6,Lame,60.0,51.93,49.51
778,39121726298,3,6, DEF, % Tx. crit, % Dmg crit, HP, VIT, % HP,Legend,6,Proctection,0.0,54.61,49.47
779,31652551184,6,15, % HP,, % Dmg crit, % ATK, % DEF, % Tx. crit,Rare,6,Combat,30.0,53.83,49.42
780,40914570303,2,15, % HP,, % Tx. crit, % Accuracy, VIT, % ATK,Héroïque,6,Will,0.0,54.54,49.41
781,26682210835,1,15, ATK,, VIT, % Tx. crit, HP, % Accuracy,Rare,6,Energy,80.0,52.61,49.39
782,37472197603,3,9, DEF,, % DEF, VIT, % HP,,Héroïque,6,Gardian,0.0,54.5,49.37
783,40349995417,1,6, ATK, % Accuracy, % ATK, % Res, % HP, VIT,Legend,6,Focus,0.0,54.42,49.3
784,38914217114,4,9, % HP,, % DEF, % Accuracy, % Tx. crit,,Héroïque,6,Destruction,0.0,54.37,49.26
785,39117521139,6,9, % HP, HP, ATK, % Accuracy, VIT,,Héroïque,6,Focus,0.0,54.36,49.25
786,36370086955,2,15, VIT, % HP, % DEF, HP, % Accuracy, % Dmg crit,Rare,6,Swift,60.18,48.03,49.23
787,38959999319,1,9, ATK,, % Dmg crit, % HP, % ATK,,Héroïque,6,Rage,0.0,54.3,49.19
788,38953573664,3,6, DEF, % Res, VIT, % Tx. crit, % Dmg crit, HP,Legend,6,Nemesis,0.0,54.27,49.16
789,36317586657,4,15, % DEF,, % HP, % Dmg crit, % Accuracy, % Tx. crit,Héroïque,6,Despair,40.0,55.98,49.13
790,39291768611,2,9, % ATK,, HP, VIT, ATK,,Héroïque,6,Focus,0.0,54.13,49.04
791,41097853159,2,9, % HP, % ATK, VIT, % DEF, % Accuracy,,Héroïque,6,Nemesis,0.0,54.12,49.03
792,36692117852,3,9, DEF,, VIT, % DEF, % Dmg crit,,Héroïque,6,Despair,0.0,54.1,49.01
793,39246317980,1,9, ATK,, % ATK, VIT, % Tx. crit,,Héroïque,6,Endurance,0.0,54.08,48.99
794,40342024646,2,9, % ATK,, % Tx. crit, % Accuracy, % HP,,Héroïque,6,Proctection,0.0,54.04,48.95
795,36331538875,4,9, % DEF, VIT, % Tx. crit, % HP, ATK,,Héroïque,6,Energy,0.0,54.03,48.95
796,38997549838,2,9, % ATK, DEF, % Tx. crit, % DEF, % Dmg crit,,Héroïque,6,Vampire,0.0,54.03,48.94
797,40608976275,5,6, HP, % Res, VIT, ATK, % Tx. crit, % ATK,Legend,6,Revenge,0.0,54.01,48.93
798,27037482559,4,15, % HP,, % Dmg crit, % Tx. crit, % Res, % Accuracy,Rare,6,Lame,0.0,54.0,48.92
799,39002264805,1,6, ATK,, VIT, % HP, % Tx. crit, HP,Legend,6,Destruction,0.0,53.96,48.89
800,28098619127,5,6, HP, % Dmg crit, % Accuracy, VIT, % Tx. crit,,Héroïque,5,Combat,0.0,53.95,48.88
801,27043179155,3,12, DEF,, % DEF, % HP, % Tx. crit, % Res,Héroïque,6,Energy,0.0,53.91,48.84
802,37465404183,4,9, % Dmg crit,, % Accuracy, % ATK, DEF,,Héroïque,6,Proctection,0.0,53.82,48.75
803,28178104329,2,15, % DEF,, VIT, % Tx. crit, % ATK, % Accuracy,Rare,6,Lame,50.0,48.78,48.75
804,42059951271,6,6, % Res, % Dmg crit, % HP, % Tx. crit, VIT, ATK,Legend,6,Violent,0.0,53.79,48.72
805,39067706807,5,9, HP, ATK, % DEF, % Tx. crit, % ATK,,Héroïque,6,Will,0.0,53.73,48.68
806,27065656779,2,12, VIT,, % Dmg crit, HP, % DEF, ATK,Rare,6,Energy,0.0,53.72,48.66
807,38960427721,5,9, HP,, % Dmg crit, VIT, % Tx. crit,,Héroïque,6,Rage,0.0,53.7,48.64
808,39144783908,4,9, % DEF, % Tx. crit, % ATK, VIT, DEF,,Héroïque,6,Gardian,0.0,53.69,48.64
809,39083708006,5,6, HP, DEF, VIT, % Dmg crit, % Res, ATK,Legend,6,Will,0.0,53.68,48.63
810,39414377668,5,6, HP,, % HP, VIT, % Res, % ATK,Legend,6,Combat,0.0,53.66,48.61
811,40731025236,1,9, ATK,, % ATK, % HP, % Tx. crit,,Héroïque,6,Vampire,0.0,53.66,48.61
812,41020773807,1,9, ATK,, % Accuracy, VIT, % Res,,Héroïque,6,Destruction,0.0,53.66,48.61
813,36991432881,1,15, ATK,, % ATK, % Accuracy, % Tx. crit, % HP,Rare,6,Determination,70.0,47.98,48.58
814,36580985957,1,9, ATK, HP, % Tx. crit, VIT, % HP,,Héroïque,6,Fatale,0.0,53.63,48.58
815,37693813419,5,9, HP,, % ATK, VIT, % Tx. crit,,Héroïque,6,Gardian,0.0,53.62,48.57
816,27980466627,5,15, HP,, VIT, % Tx. crit, % HP, % Accuracy,Rare,6,Swift,40.0,51.01,48.57
817,37006519874,5,9, HP,, % ATK, VIT, % HP,,Héroïque,6,Combat,0.0,53.62,48.57
818,37008935435,1,6, ATK, % Tx. crit, % Accuracy, VIT, % HP, % Dmg crit,Legend,6,Tolerance,0.0,53.61,48.57
819,42152695542,2,9, % ATK,, DEF, % HP, % DEF,,Héroïque,6,Destruction,0.0,53.59,48.55
820,38998049868,4,9, % HP,, VIT, ATK, % ATK,,Héroïque,6,Nemesis,0.0,53.52,48.49
821,37578201685,4,9, % HP, % Res, % DEF, VIT, ATK,,Héroïque,6,Focus,0.0,53.5,48.47
822,39046859758,4,9, % Dmg crit,, % ATK, % Accuracy, % Res,,Héroïque,6,Will,0.0,53.49,48.46
823,40685664389,4,9, % Dmg crit, ATK, % Accuracy, % Res, % HP,,Héroïque,6,Will,0.0,53.47,48.44
824,39047668882,6,9, % ATK, HP, ATK, VIT, % HP,,Héroïque,6,Vampire,0.0,53.47,48.44
825,39262283629,4,6, % Tx. crit,, VIT, HP, % Accuracy, % ATK,Legend,6,Revenge,0.0,53.44,48.41
826,37568781731,6,9, DEF,, % ATK, ATK, VIT,,Héroïque,6,Proctection,0.0,53.43,48.4
827,28769528606,3,9, DEF,, % HP, VIT, % Tx. crit,,Héroïque,6,Proctection,0.0,53.36,48.34
828,28519920861,6,10, % Accuracy,, % HP, VIT, % DEF,,Héroïque,6,Focus,0.0,53.36,48.34
829,39170473782,1,9, ATK,, % ATK, VIT, % Accuracy,,Héroïque,6,Endurance,0.0,53.36,48.34
830,37120886492,6,15, % DEF,, DEF, HP, % ATK, % Dmg crit,Rare,6,Determination,58.33,47.7,48.34
831,40318590114,1,9, ATK,, % Tx. crit, VIT, % HP,,Héroïque,6,Focus,0.0,53.32,48.3
832,37599624371,5,9, HP,, % Tx. crit, VIT, % DEF,,Héroïque,6,Focus,0.0,53.32,48.3
833,28589536335,5,12, HP,, % HP, % DEF, % Res, % Accuracy,Héroïque,5,Gardian,0.0,53.31,48.3
834,37005211118,4,6, % HP, % ATK, VIT, DEF, HP, ATK,Legend,6,Precision,0.0,53.28,48.27
835,39273357753,1,6, ATK, % Dmg crit, % ATK, HP, VIT, % Tx. crit,Legend,6,Vampire,0.0,53.25,48.24
836,38991256840,4,9, % Dmg crit, ATK, % Tx. crit, % HP, HP,,Héroïque,6,Vampire,0.0,53.22,48.21
837,36986394403,1,14, ATK,, % Accuracy, % ATK, % HP, % Dmg crit,Héroïque,5,Determination,70.0,47.55,48.2
838,40780862597,2,9, % HP,, % DEF, % Res, VIT,,Héroïque,6,Will,0.0,53.2,48.19
839,41991459589,5,9, HP,, % ATK, % Accuracy, VIT,,Héroïque,6,Proctection,0.0,53.2,48.19
840,38986803437,6,9, % Accuracy,, VIT, % Tx. crit, % Res,,Héroïque,6,Rage,0.0,53.15,48.15
841,28310248397,2,15, % ATK,, VIT, % Dmg crit, % Tx. crit, % Accuracy,Héroïque,5,Violent,0.0,53.15,48.14
842,36419733465,4,9, % Dmg crit, % Accuracy, DEF, % ATK, % Tx. crit,,Héroïque,6,Lame,0.0,53.14,48.14
843,40653401605,2,9, % DEF,, HP, VIT, % Res,,Héroïque,6,Focus,0.0,53.11,48.11
844,27890385189,1,6, ATK, % Accuracy, % Dmg crit, % HP, VIT,,Héroïque,6,Lame,0.0,53.09,48.1
845,40337686021,6,9, % DEF, ATK, DEF, VIT, % HP,,Héroïque,6,Focus,0.0,53.08,48.09
846,38987427360,4,9, % Dmg crit,, % ATK, % Res, ATK,,Héroïque,6,Rage,0.0,53.06,48.07
847,37501918919,4,9, DEF,, VIT, HP, % Accuracy,,Héroïque,6,Focus,0.0,52.94,47.96
848,39060167721,2,9, % ATK, % Res, % DEF, % HP, ATK,,Héroïque,6,Vampire,0.0,52.88,47.9
849,40351411651,4,9, HP, % Dmg crit, % Tx. crit, VIT, % HP,,Héroïque,6,Revenge,0.0,52.86,47.89
850,39002346362,5,9, HP,, % Accuracy, VIT, DEF,,Héroïque,6,Vampire,0.0,52.83,47.86
851,39357203804,5,9, HP,, VIT, % DEF, DEF,,Héroïque,6,Focus,0.0,52.82,47.85
852,28410060952,2,12, % ATK,, % Tx. crit, % Res, DEF, ATK,Rare,6,Endurance,0.0,52.82,47.85
853,38960665528,6,9, % HP,, % Res, VIT, % Dmg crit,,Héroïque,6,Nemesis,0.0,52.8,47.83
854,38934539168,3,9, DEF,, % HP, VIT, % Res,,Héroïque,6,Vampire,0.0,52.77,47.81
855,39023422790,1,9, ATK,, VIT, % Res, % Tx. crit,,Héroïque,6,Nemesis,60.0,54.25,47.72
856,36078674064,1,9, ATK, HP, % ATK, % HP, % Accuracy,,Héroïque,6,Nemesis,0.0,52.62,47.67
857,40595192745,2,9, % ATK,, VIT, % Accuracy, % HP,,Héroïque,6,Violent,0.0,52.61,47.66
858,41135070473,6,9, % Accuracy, % DEF, VIT, HP, DEF,,Héroïque,6,Focus,0.0,52.58,47.63
859,36565236233,3,12, DEF,, % Tx. crit, % DEF, VIT, % Dmg crit,Héroïque,6,Swift,40.0,53.57,47.58
860,28266957375,5,12, HP,, % Dmg crit, % Res, % HP, ATK,Héroïque,6,Endurance,0.0,52.44,47.51
861,40305845371,5,9, HP,, % DEF, VIT, % Res,,Héroïque,6,Gardian,0.0,52.44,47.5
862,39044695427,3,9, DEF,, % DEF, % HP, % Dmg crit,,Héroïque,6,Destruction,0.0,52.4,47.47
863,26744057323,6,12, % DEF,, % HP, VIT, % Tx. crit, DEF,Rare,5,Swift,0.0,52.38,47.45
864,31146957243,4,15, % HP,, % ATK, % DEF, % Tx. crit, VIT,Rare,5,Combat,40.0,50.92,47.44
865,38997774701,3,9, DEF,, % Accuracy, % HP, VIT,,Héroïque,6,Vampire,0.0,52.35,47.43
866,27177453830,2,15, VIT,, % HP, % Res, DEF, % Dmg crit,Héroïque,6,Violent,0.0,52.34,47.42
867,39275121255,4,9, % HP,, % Tx. crit, % DEF, VIT,,Héroïque,6,Proctection,0.0,52.31,47.39
868,42175218413,6,9, % ATK,, HP, % Tx. crit, % Accuracy, % HP,Legend,6,Lame,0.0,52.31,47.38
869,39119450348,4,9, % HP,, % Dmg crit, VIT, % Tx. crit,,Héroïque,6,Revenge,0.0,52.26,47.35
870,36363006318,4,6, % HP,, ATK, % Dmg crit, % Tx. crit, HP,Legend,6,Lame,0.0,52.25,47.34
871,36567988341,3,9, DEF,, % Res, % HP, % DEF,,Héroïque,6,Lame,0.0,52.19,47.28
872,36362603345,4,9, % Dmg crit,, % DEF, % Accuracy, % Res,,Héroïque,6,Despair,0.0,52.19,47.28
873,28096702192,4,15, % Dmg crit, ATK, % DEF, % ATK, HP, % Tx. crit,Rare,6,Violent,0.0,52.16,47.25
874,42002079741,4,9, % HP,, % Accuracy, DEF, VIT,,Héroïque,6,Energy,0.0,52.02,47.13
875,39061140700,4,9, % ATK, HP, % DEF, % Tx. crit, % HP,,Héroïque,6,Will,0.0,52.02,47.12
876,36331870526,3,9, DEF, % HP, VIT, % DEF, % Accuracy,,Héroïque,6,Lame,0.0,51.89,47.01
877,28318670509,1,12, ATK, % ATK, % Accuracy, % HP, % Dmg crit, % Res,Rare,6,Focus,0.0,51.86,46.98
878,38907532543,5,6, HP,, % DEF, % Tx. crit, ATK, VIT,Legend,6,Will,0.0,51.86,46.98
879,39246524023,5,6, HP, % Res, VIT, DEF, % Tx. crit, ATK,Legend,6,Proctection,0.0,51.84,46.96
880,31165297031,1,12, ATK,, % Accuracy, % HP, VIT, % Dmg crit,Héroïque,5,Combat,60.0,50.23,46.94
881,39131475968,4,9, % HP,, % ATK, % DEF, ATK,,Héroïque,6,Revenge,0.0,51.78,46.91
882,39046121770,2,6, VIT, % Tx. crit, DEF, HP, % Dmg crit, % DEF,Legend,6,Destruction,0.0,51.73,46.86
883,28679130639,5,12, HP,, % Res, % Tx. crit, % DEF, % Dmg crit,Héroïque,6,Revenge,40.0,53.97,46.79
884,39074626376,3,6, DEF,, % DEF, % Res, % Accuracy, VIT,Legend,6,Rage,0.0,51.6,46.74
885,36856086525,6,9, % DEF,, % Dmg crit, % Res, % HP,,Héroïque,6,Combat,0.0,51.52,46.67
886,42032957688,5,9, HP,, VIT, % ATK, % DEF,,Héroïque,6,Energy,0.0,51.43,46.59
887,39049684270,1,9, ATK, % Dmg crit, % ATK, % Tx. crit, % HP,,Héroïque,6,Rage,0.0,51.43,46.59
888,39358498752,3,9, DEF,, % HP, % Dmg crit, VIT,,Héroïque,6,Revenge,0.0,51.43,46.59
889,28475779044,1,15, ATK, % Accuracy, VIT, % ATK, % Tx. crit, HP,Rare,6,Violent,0.0,51.41,46.57
890,27037013748,4,15, % HP, ATK, % Res, VIT, DEF, % ATK,Rare,5,Energy,0.0,51.37,46.54
